sigla_uf;id_municipio;populacao_urbana_2013;populacao_urbana_2035;prestador_servico_esgoto;sigla_prestador;indice_sem_atend;indice_atend_solucao_ind;indice_atend_col_sem_trat;indice_atend_col_trat;vazao_sem_col_sem_trat;vazao_solucao_ind;vazao_col_sem_trat;vazao_col_trat;vazao_total;parcela_carga_sem_col_sem_trat;parcela_carga_solucao_ind;parcela_carga_col_sem_trat;parcela_carga_col_trat;carga_gerada;carga_lancada_sem_col_sem_trat;carga_lancada_solucao_ind;carga_lancada_col_sem_trat;carga_lancada_col_trat;carga_lancada;indice_atend_etes_avaliado_2035;indice_atend_solucao_ind_2035;carga_gerada_2035;carga_afluente_ete_2035;carga_efluente_ete_2035;carga_afluente_solucao_ind_2035;carga_efluente_solucao_ind_2035;populacao_atendida_2035;investimento_col;investimento_trat;investimento_col_trat;necessidade_remocao_dbo;tipologia_solucao;atencao_fosforo;atencao_nitrogenio;;
PR;4110656;1991;1644;Prefeitura Municipal de Iracema do Oeste;PM;99;0,8;0,3;0;2,3;0;0;0;2,4;106,4;0,8;0,3;0;107,5;106,4;0,3;0,3;0;107;90;10;88,8;79,9;32;8,9;3,6;1480;2345599,13;338765,36;2684364,49;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4110706;47130;59534;Companhia de Saneamento do Paraná;SANEPAR;6,5;9,1;0;84,5;5,8;8,2;0;75,8;89,8;164,3;231,2;0;2149,6;2545;164,3;92,5;0;560,6;817,3;90;10;3214,8;2893,3;270;321,5;128,6;53581;15646438,08;20306544,1;35952982,17;Acima de 80%;Tratamento secundário avançado;Sim;Não;;
PR;4110805;6275;6368;Prefeitura Municipal de Iretama;PM;71,8;24,6;3,6;0;5,3;1,8;0,3;0;7,4;243,4;83,2;12,3;0;338,9;243,4;33,3;12,3;0;288,9;90;10;343,9;309,5;123,8;34,4;13,8;5731;6631898,21;1723111,49;8355009,7;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4110904;3708;3628;Prefeitura Municipal de Itaguajé;PM;96,9;0,9;2,3;0;4,7;0;0,1;0;4,8;194;1,7;4,5;0;200,2;194;0,7;4,5;0;199,2;90;10;195,9;176,3;70,5;19,6;7,8;3265;5061061,21;747654,92;5808716,13;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4110953;5184;7419;Companhia de Saneamento do Paraná;SANEPAR;54,5;4,2;0;41,3;3,6;0,3;0;2,8;6,7;152,7;11,6;0;115,6;279,9;152,7;4,7;0;32,4;189,7;90;10;400,6;360,5;101;40,1;16;6677;5466098,28;1306420,17;6772518,45;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4111001;5176;4534;Prefeitura Municipal de Itambaracá;PM;76;11,7;12,3;0;4,6;0,7;0,7;0;6;212,4;32,7;34,4;0;279,5;212,4;13,1;34,4;0;259,9;90;10;244,8;220,3;15,4;24,5;9,8;4081;4243458,46;1199580,45;5443038,91;Acima de 80%;Tratamento secundário avançado;Não;Não;;
PR;4111100;5858;6037;Companhia de Saneamento do Paraná;SANEPAR;19,6;16,6;0;63,8;1,9;1,6;0;6,1;9,6;62,1;52,5;0;201,7;316,3;62,1;21;0;50,4;133,5;90;10;326;293,4;8,8;32,6;13;5433;2045426,93;1091922,85;3137349,77;Acima de 80%;Tratamento secundário avançado;Não;Não;;
PR;4111209;7438;11047;Prefeitura Municipal de Itapejara D Oeste;PM;75;21,7;3,3;0;5,9;1,7;0,3;0;7,9;301,1;87,2;13,3;0;401,7;301,1;34,9;13,3;0;349,3;90;10;596,5;536,9;214,8;59,7;23,9;9942;11682908,57;2722123,48;14405032,05;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4111258;21700;30572;Companhia de Saneamento do Paraná;SANEPAR;77,9;6,6;0;15,6;15,2;1,3;0;3;19,5;912,3;77,2;0;182,3;1171,8;912,3;30,9;0;63,8;1007;90;10;1650,9;1485,8;148,6;165,1;66;27515;27421186,56;4856398,17;32277584,73;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4111308;2473;1985;Prefeitura Municipal de Itaúna do Sul;PM;0,4;99,1;0,6;0;0;3,1;0;0;3,1;0,5;132,3;0,7;0;133,5;0,5;52,9;0,7;0;54,2;90;10;107,2;96,5;38,6;10,7;4,3;1787;2823532,54;409156,64;3232689,18;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4111407;4859;8431;Companhia de Saneamento do Paraná;SANEPAR;41,3;2,4;0;56,3;4,5;0,3;0;6,2;11;108,4;6,3;0;147,7;262,4;108,4;2,5;0;38,4;149,3;90;10;455,3;409,8;28,7;45,5;18,2;7588;7716545,14;3027424,26;10743969,39;Acima de 80%;Tratamento secundário avançado;Não;Não;;
PR;4111506;28199;28871;Companhia de Saneamento do Paraná;SANEPAR;76,1;11,9;0;12;44,3;6,9;0;7;58,2;1158,7;181;0;183,1;1522,7;1158,7;72,4;0;64,1;1295,2;90;10;1559;1403,1;98,2;155,9;62,4;25984;25666034,29;10057696,73;35723731,01;Acima de 80%;Tratamento secundário avançado;Não;Não;;
PR;4111555;5503;7237;Companhia de Saneamento do Paraná;SANEPAR;76,2;0,8;0;23,1;7,4;0,1;0;2,3;9,8;226,4;2,2;0;68,5;297,2;226,4;0,9;0;17,1;244,4;90;10;390,8;351,7;24,6;39,1;15,6;6513;6319492,58;1541851,3;7861343,88;Acima de 80%;Tratamento secundário avançado;Não;Não;;
PR;4111605;2408;3021;Prefeitura Municipal de Ivatuba;PM;57,5;40,5;2;0;2;1,4;0,1;0;3,5;74,8;52,7;2,6;0;130;74,8;21,1;2,6;0;98,4;90;10;163,1;146,8;58,7;16,3;6,5;2719;4246274,29;622627,81;4868902,09;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4111704;3171;4233;Prefeitura Municipal de Jaboti;PM;93,9;4;2,2;0;3;0,1;0,1;0;3,2;160,7;6,8;3,7;0;171,2;160,7;2,7;3,7;0;167,2;90;10;228,6;205,7;20,6;22,9;9,2;3810;5947947,05;1173475,98;7121423,03;Solução conjunta;Solução conjunta;Não;Não;;
PR;4111803;35752;35664;Companhia de Saneamento do Paraná;SANEPAR;8,9;1,6;0;89,6;5,1;0,9;0;51,1;57;171,5;30,3;0;1728,8;1930,6;171,5;12,1;0;484,1;667,7;91,5;8,5;1925,9;1761,3;123,3;164,6;65,8;32616;771981,04;4845533,66;5617514,69;Acima de 80%;Tratamento secundário avançado;Não;Não;;
PR;4111902;10986;12471;SAMAE - Serviço Autônomo Municipal de Água e Esgoto;SAMAE;3,2;0,8;0;96;0,5;0,1;0;15;15,6;18,9;4,8;0;569,5;593,2;18,9;1,9;0;142,4;163,2;96;4;673,4;646,5;129,3;26,9;10,8;11972;1717848;236649,6;1954497,6;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4112009;29322;34311;SAMAE - Serviço Autônomo Municipal de Água e Esgoto Jaguariaiva;SAMAE;0;20;0;80;0;8,5;0;33,8;42,3;0;316,7;0;1266,7;1583,4;0;126,7;0;380;506,7;90;10;1852,8;1667,5;500,3;185,3;74,1;30880;8431566,73;1232077,53;9663644,26;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4112108;19044;20607;Companhia de Saneamento do Paraná;SANEPAR;45,8;6,3;0;48;15,8;2,2;0;16,6;34,6;470,7;64,5;0;493,2;1028,4;470,7;25,8;0;138,1;634,6;90;10;1112,8;1001,5;30;111,3;44,5;18546;11343856,37;5893243,61;17237099,97;Solução conjunta;Solução conjunta;Não;Não;;
PR;4112207;3920;3370;Prefeitura Municipal de Janiópolis;PM;98,6;0,4;1;0;4,4;0;0;0;4,4;208,6;0,8;2,2;0;211,7;208,6;0,3;2,2;0;211,2;90;10;182;163,8;65,5;18,2;7,3;3033;4766286,08;694491,25;5460777,33;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4112306;2819;3399;Prefeitura Municipal de Japira;PM;62,7;22,7;14,6;0;1,8;0,7;0,4;0;2,9;95,4;34,5;22,3;0;152,2;95,4;13,8;22,3;0;131,5;90;10;183,5;165,2;16,5;18,4;7,4;3059;4207902,15;942192,4;5150094,55;Solução conjunta;Solução conjunta;Não;Não;;
PR;4112405;8039;9805;Prefeitura Municipal de Japurá;PM;93,5;3,6;2,9;0;10,9;0,4;0,3;0;11,7;406,1;15,6;12,5;0;434,1;406,1;6,2;12,5;0;424,8;90;10;529,5;476,6;190,6;53;21,2;8825;10355410,06;2465621,59;12821031,65;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4112504;7198;7097;Prefeitura Municipal de Jardim Alegre;PM;35,9;62,2;1,9;0;3,1;5,4;0,2;0;8,6;139,6;241,7;7,4;0;388,7;139,6;96,7;7,4;0;243,7;90;10;383,2;344,9;138;38,3;15,3;6387;7534040,74;1885313,11;9419353,85;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4112603;1012;946;Serviço Autônomo Municipal de Água e Esgotos de Jardim Olinda;SAMAE;92,9;0,9;6,2;0;1,4;0;0,1;0;1,5;50,8;0,5;3,4;0;54,6;50,8;0,2;3,4;0;54,4;90;10;51,1;46;18,4;5,1;2;851;1260408,78;194946,83;1455355,61;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4112702;11530;11875;SAAE - Serviço Autônomo de Água e Esgoto Jataizinho;SAAE;10;1;0;89;5,6;0,6;0;50;56,2;62,2;6,3;0;554,1;622,6;62,2;2,5;0;55,4;120,1;90;10;641,3;577,2;57,7;64,1;25,6;10688;513089;70682,8;583771,8;Acima de 80%;Tratamento secundário avançado;Não;Não;;
PR;4112751;6118;5686;Prefeitura Municipal de Jesuítas;PM;72,3;16,3;11,4;0;5,5;1,2;0,9;0;7,6;238,7;53,9;37,7;0;330,4;238,7;21,6;37,7;0;298;90;10;307;276,3;110,5;30,7;12,3;5117;5384468,61;1568626,01;6953094,62;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4112801;8688;11787;Companhia de Saneamento do Paraná;SANEPAR;19,5;0,1;0;80,4;2,9;0;0;11,8;14,6;91,7;0,5;0;377;469,2;91,7;0,2;0;132;223,8;90;10;636,5;572,9;17,2;63,7;25,5;10608;4369961,57;2221930,38;6591891,95;Acima de 80%;Tratamento secundário avançado;Não;Não;;
PR;4112900;2005;1617;Prefeitura Municipal de Jundiaí do Sul;PM;98;0,8;1,2;0;2,1;0;0;0;2,1;106,1;0,9;1,3;0;108,3;106,1;0,4;1,3;0;107,7;90;10;87,3;78,6;31,4;8,7;3,5;1455;2282673,52;333259,85;2615933,37;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4112959;5926;5755;Prefeitura Municipal de Juranda;PM;93,9;4,9;1,2;0;6,7;0,3;0,1;0;7,1;300,4;15,8;3,8;0;320;300,4;6,3;3,8;0;310,5;90;10;310,8;279,7;111,9;31,1;12,4;5180;6159115,72;1584301,12;7743416,83;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4113007;6181;7043;SAMAE Serviço Autônomo Municipal de Água e Esgoto de jussara;SAMAE;0;0;0;100;0;0;0;11,1;11,1;0;0;0;333,8;333,8;0;0;0;10;10;100;0;380,3;380,3;11,4;0;0;7043;1039302,2;143173,58;1182475,78;Solução conjunta;Solução conjunta;Não;Não;;
PR;4113106;3222;2846;Prefeitura Municipal de Kaloré;PM;97,2;0,9;1,9;0;2,4;0;0;0;2,4;169,2;1,6;3,2;0;174;169,2;0,6;3,2;0;173;90;10;153,7;138,3;13,8;15,4;6,2;2561;3988598,1;788979,22;4777577,32;Solução conjunta;Solução conjunta;Não;Não;;
PR;4113205;28489;37305;Companhia de Saneamento do Paraná;SANEPAR;17,4;9,5;0;73,1;11,4;6,2;0;48;65,7;267,8;146,2;0;1124,4;1538,4;267,8;58,5;0;393,6;719,8;90;10;2014,5;1813,1;126,9;201,5;80,6;33575;14485617,34;4969025,97;19454643,31;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
PR;4113254;2039;2828;Prefeitura Municipal de Laranjal;PM;92;3,7;4,2;0;1,6;0,1;0,1;0;1,8;101,3;4,1;4,7;0;110,1;101,3;1,6;4,7;0;107,6;90;10;152,7;137,4;27,5;15,3;6,1;2545;3909565,16;422500,67;4332065,83;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4113304;25974;28756;Companhia de Saneamento do Paraná;SANEPAR;50,5;11,6;0;37,9;28,6;6,6;0;21,5;56,7;707,6;162,8;0;532,2;1402,6;707,6;65,1;0;186,3;959;90;10;1552,8;1397,5;139,8;155,3;62,1;25880;18204570,75;4493734,89;22698305,63;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4113403;2433;2458;Prefeitura Municipal de Leópolis;PM;61,1;35,4;3,5;0;1,8;1;0,1;0;2,9;80,2;46,5;4,7;0;131,4;80,2;18,6;4,7;0;103,5;90;10;132,7;119,4;23,9;13,3;5,3;2212;3380440,06;367224,5;3747664,57;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4113429;2004;1593;Prefeitura Municipal de Lidianópolis;PM;91,4;7,7;1;0;2,2;0,2;0;0;2,4;98,9;8,3;1,1;0;108,2;98,9;3,3;1,1;0;103,2;90;10;86;77,4;31;8,6;3,4;1434;2255195,73;328371,46;2583567,19;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4113452;2361;2188;Prefeitura Municipal de Lindoeste;PM;94,3;5,3;0,3;0;3;0,2;0;0;3,2;120,3;6,8;0,4;0;127,5;120,3;2,7;0,4;0;123,4;100;0;118,2;118,2;13,9;0;0;2188;3467963,78;363283,21;3831247;Acima de 80%;Tratamento secundário avançado;Não;Não;;
PR;4113502;20262;24179;Companhia de Saneamento do Paraná;SANEPAR;48,5;0,7;0;50,9;14,8;0,2;0;15,6;30,6;530,1;7,6;0;556,5;1094,1;530,1;3;0;155,8;688,9;90;10;1305,7;1175,1;35,3;130,6;52,2;21761;13013865,7;6067968,91;19081834,61;Acima de 80%;Tratamento secundário avançado;Não;Não;;
PR;4113601;4315;5023;SAMAE - Serviço Autônomo Municipal de Água e Esgoto;SAMAE;0;1;0;99;0;0,1;0;6,4;6,4;0;2,3;0;230,7;233;0;0,9;0;71,5;72,4;99;1;271,2;268,5;83,2;2,7;1,1;4973;1114377,95;116343,86;1230721,81;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4113700;523582;646658;Companhia de Saneamento do Paraná;SANEPAR;3,5;9,2;0;87,3;37,6;98,1;0;934,7;1070,3;992,4;2590,7;0;24690,3;28273,4;992,4;1036,3;0;5513,5;7542,2;90;10;34919,5;31427,6;3257,1;3492;1396,8;581992;132749621,2;96694430,18;229444051,4;Requer solução complementar;Outras soluções (revisão da classe do rio corpo receptor alternativo reuso etc,);Não;Não;;
PR;4113734;4868;5369;Prefeitura Municipal de Luiziana;PM;97;1,4;1,6;0;5,1;0,1;0,1;0;5,2;255,1;3,6;4,2;0;262,9;255,1;1,4;4,2;0;260,7;90;10;289,9;260,9;52,2;29;11,6;4832;7559657,18;802160,32;8361817,51;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4113759;3617;2820;Prefeitura Municipal de Lunardelli;PM;97,5;0,4;2,1;0;4,4;0;0,1;0;4,5;190,4;0,8;4,2;0;195,3;190,4;0,3;4,2;0;194,9;90;10;152,3;137,1;54,8;15,2;6,1;2538;3939022,21;581152,7;4520174,91;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4113809;4268;5024;Prefeitura Municipal de Lupionópolis;PM;60,5;38,1;1,4;0;3,5;2,2;0,1;0;5,8;139,4;87,9;3,2;0;230,5;139,4;35,1;3,2;0;177,8;90;10;271,3;244,2;97,7;27,1;10,8;4522;7094155,86;1035394,72;8129550,58;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4113908;7863;9929;Companhia de Saneamento do Paraná;SANEPAR;69,1;14,5;0;16,4;28,2;5,9;0;6,7;40,7;293,5;61,5;0;69,5;424,6;293,5;24,6;0;19,5;337,6;90;10;536,2;482,6;135,1;53,6;21,4;8936;9216136,87;2202694,95;11418831,82;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
PR;4114005;9070;8563;Companhia de Saneamento do Paraná;SANEPAR;33,7;4,2;0;62;7,7;1;0;14,1;22,7;165,3;20,7;0;303,9;489,8;165,3;8,3;0;76;249,5;90;10;462,4;416,2;104,1;46,2;18,5;7707;2885128,71;345251,34;3230380,05;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4114104;18807;25157;Companhia de Saneamento do Paraná;SANEPAR;37;40,1;0;22,9;10,3;11,1;0;6,4;27,8;375,3;407,6;0;232,7;1015,6;375,3;163;0;48,9;587,2;90;10;1358,5;1222,7;122,3;135,9;54,4;22641;22090244,35;4249650,08;26339894,43;Requer solução complementar;Outras soluções (revisão da classe do rio corpo receptor alternativo reuso etc,);Não;Não;;
PR;4114203;32211;35989;Companhia de Saneamento do Paraná;SANEPAR;34,2;1,2;0;64,6;12,8;0,5;0;24,1;37,3;594,2;21,6;0;1123,6;1739,4;594,2;8,6;0;365,2;968;90;10;1943,4;1749,1;316,1;194,3;77,7;32390;13157371,93;3953257,13;17110629,06;Requer solução complementar;Outras soluções (revisão da classe do rio corpo receptor alternativo reuso etc,);Não;Não;;
PR;4114302;8045;11383;Companhia de Saneamento do Paraná;SANEPAR;54,7;41;0;4,4;9,1;6,8;0;0,7;16,6;237,5;178,1;0;18,9;434,4;237,5;71,2;0;6,6;315,3;90;10;614,7;553,2;130,6;61,5;24,6;10245;11923225,33;2951714,45;14874939,78;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
PR;4114351;637;1236;Prefeitura Municipal de Manfrinópolis;PM;95,7;3,5;0,8;0;0,6;0;0;0;0,7;32,9;1,2;0,3;0;34,4;32,9;0,5;0,3;0;33,7;100;0;66,7;66,7;18,7;0;0;1236;1957555,25;355982,92;2313538,16;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4114401;8568;9178;Companhia de Saneamento do Paraná;SANEPAR;46,6;7,9;0;45,5;8,6;1,5;0;8,4;18,5;215,6;36,5;0;210,6;462,7;215,6;14,6;0;54,8;284,9;90;10;495,6;446;116;49,6;19,8;8260;5253456,83;998374,78;6251831,62;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4114500;7033;7697;Companhia de Saneamento do Paraná;SANEPAR;96,6;0,8;2,6;0;8;0,1;0,2;0;8,3;366,9;3,1;9,8;0;379,8;366,9;1,3;9,8;0;377,9;90;10;415,6;374;26,2;41,6;16,6;6927;8129174,34;2038295,33;10167469,66;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4114609;41617;56169;SAAE - Serviço Autônomo de Água e Esgoto de Marechal Candido Rondon;SAAE;0;88;0;12;0;69,3;0;9,4;78,7;0;1977,6;0;269,7;2247,3;0;791,1;0;67,4;858,5;90;10;3033,1;2729,8;273;303,3;121,3;50552;51754148,2;11291657,24;63045805,44;Solução conjunta;Solução conjunta;Não;Não;;
PR;4114708;4046;3467;Prefeitura Municipal de Maria Helena;PM;75,9;22,7;1,4;0;3,5;1,1;0,1;0;4,6;165,9;49,6;3;0;218,5;165,9;19,8;3;0;188,7;90;10;187,2;168,5;67,4;18,7;7,5;3120;4886404,81;714498,8;5600903,62;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4114807;27273;35699;Serviço de Água e Esgoto de Marialva;SAEMA;0,3;6,7;0;93;0,1;2;0;27,2;29,2;4,5;98,6;0;1369,7;1472,7;4,5;39,4;0;342,4;386,3;100;0;1927,7;1927,7;142,6;0;0;35699;11740836,63;14862317,05;26603153,68;Acima de 80%;Tratamento secundário avançado;Não;Não;;
PR;4114906;6474;6753;Companhia de Saneamento do Paraná;SANEPAR;85;1,4;0;13,7;6,2;0,1;0;1;7,3;297;4,8;0;47,7;349,6;297;1,9;0;13,4;312,3;90;10;364,7;328,2;9,8;36,5;14,6;6078;6258334,97;2170378,31;8428713,28;Solução conjunta;Solução conjunta;Não;Não;;
PR;4115002;5160;5693;Prefeitura Municipal de Marilena;PM;84,9;13;2,1;0;5,3;0,8;0,1;0;6,3;236,5;36,3;5,8;0;278,6;236,5;14,5;5,8;0;256,8;90;10;307,4;276,7;55,3;30,7;12,3;5124;6045743,88;850559,45;6896303,33;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4115101;8717;8953;SAMAE - Serviço Autônomo Municipal de Água e Esgoto Mariluz;SAMAE;42,8;5,2;0;52;13,7;1,7;0;16,7;32,1;201,5;24,4;0;244,8;470,7;201,5;9,8;0;31,8;243,1;90;10;483,5;435,2;56,6;48,4;19,4;8058;4247285,18;585103,19;4832388,37;Acima de 80%;Tratamento secundário avançado;Não;Não;;
PR;4115200;378813;542295;Companhia de Saneamento do Paraná;SANEPAR;0;7,4;0;92,6;0;34,8;0;435,3;470,1;0;1515,2;0;18940,7;20455,9;0;606,1;0;5495,3;6101,4;93,9;6,1;29283,9;27492,3;4618,7;1791,6;716,6;509118;168499958,8;86306384,54;254806343,3;Solução conjunta;Solução conjunta;Não;Não;;
PR;4115309;4655;5833;Prefeitura Municipal de Mariópolis;PM;78;21,5;0,5;0;4,1;1,1;0;0;5,2;196,1;53,9;1,3;0;251,4;196,1;21,6;1,3;0;219;90;10;315;283,5;99,2;31,5;12,6;5250;8308248,56;1602044,62;9910293,18;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4115358;3334;3932;Prefeitura Municipal de Maripá;PM;63,7;33,5;2,8;0;2,8;1,5;0,1;0;4,3;114,6;60,4;5;0;180;114,6;24,2;5;0;143,8;90;10;212,3;191,1;76,4;21,2;8,5;3539;5479455,26;810478,37;6289933,63;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4115408;9140;11527;Companhia de Saneamento do Paraná;SANEPAR;57,3;4,5;0;38,2;7;0,6;0;4,7;12,2;282,8;22,4;0;188,4;493,6;282,8;9;0;65,9;357,7;90;10;622,5;560,3;196,1;62,3;24,9;10374;8298012,75;2006881,39;10304894,14;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4115457;522;465;Prefeitura Municipal de Marquinho;PM;90,7;8,4;1;0;0,4;0;0;0;0,5;25,6;2,4;0,3;0;28,2;25,6;0,9;0,3;0;26,8;90;10;25,1;22,6;9;2,5;1;419;657816,27;95757,33;753573,6;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4115507;3238;3025;Serviço Autônomo de Água e Esgoto de Marumbi;SAAEM;98,8;0,6;0,6;0;3,1;0;0;0;3,1;172,7;1;1,1;0;174,9;172,7;0,4;1,1;0;174,3;100;0;163,4;163,4;32,7;0;0;3025;4809390,54;502112,47;5311503,01;Solução conjunta;Solução conjunta;Não;Não;;
PR;4115606;12298;15656;Companhia de Saneamento do Paraná;SANEPAR;36,3;11,1;0;52,6;6,8;2,1;0;9,9;18,9;240,9;73,9;0;349,2;664,1;240,9;29,6;0;87,3;357,8;90;10;845,4;760,9;22,8;84,5;33,8;14090;9185852,03;3905103,92;13090955,96;Acima de 80%;Tratamento secundário avançado;Não;Não;;
PR;4115705;31530;40722;Companhia de Saneamento do Paraná;SANEPAR;0;47,9;0;52,1;0;65,1;0;70,8;135,9;0;815,5;0;887,1;1702,6;0;326,2;0;71;397,2;90;10;2199;1979,1;158,3;219,9;88;36650;22970942,03;35818597,7;58789539,73;Requer solução complementar;Outras soluções (revisão da classe do rio corpo receptor alternativo reuso etc,);Não;Não;;
PR;4115739;944;1557;Prefeitura Municipal de Mato Rico;PM;85,3;11,9;2,8;0;0,7;0,1;0;0;0,8;43,5;6,1;1,4;0;51;43,5;2,4;1,4;0;47,3;90;10;84,1;75,7;30,3;8,4;3,4;1401;2185558,17;320874,37;2506432,53;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4115754;7669;11323;Prefeitura Municipal de Mauá da Serra;PM;96,6;2,6;0,8;0;7,1;0,2;0,1;0;7,3;400,1;10,9;3,1;0;414,1;400,1;4,3;3,1;0;407,6;90;10;611,4;550,3;55;61,1;24,4;10191;12209558,32;3138634,33;15348192,64;Solução conjunta;Solução conjunta;Não;Não;;
PR;4115804;39475;48117;Companhia de Saneamento do Paraná;SANEPAR;59,9;17,6;0;22,5;38,1;11,2;0;14,3;63,6;1277,6;374,1;0;480;2131,7;1277,6;149,6;0;168;1595,2;90;10;2598,3;2338,5;70,2;259,8;103,9;43305;39096638,09;15616982,46;54713620,55;Acima de 80%;Tratamento secundário avançado;Não;Não;;
PR;4115853;2570;3710;Prefeitura Municipal de Mercedes;PM;72,1;25,7;2,2;0;3,6;1,3;0,1;0;4,9;100,1;35,7;3;0;138,8;100,1;14,3;3;0;117,4;90;10;200,3;180,3;72,1;20;8;3339;5220863,85;764724,62;5985588,47;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4115903;1598;1544;Prefeitura Municipal de Mirador;PM;85,4;11,8;2,9;0;1,7;0,2;0,1;0;1,9;73,7;10,2;2,5;0;86,3;73,7;4,1;2,5;0;80,2;90;10;83,4;75,1;30;8,3;3,3;1390;2139279,63;318185,63;2457465,26;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4116000;1456;1377;Serviço Autônomo Municipal de Água e Esgoto de Miraselva;SAMAE;84,3;13,5;2,2;0;2,4;0,4;0,1;0;2,8;66,3;10,6;1,8;0;78,6;66,3;4,2;1,8;0;72,3;90;10;74,4;67;26,8;7,4;3;1239;1922042,74;283880,93;2205923,67;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4116059;5595;6806;Prefeitura Municipal de Missal;PM;74,4;25,3;0,3;0;5,4;1,8;0;0;7,2;224,8;76,5;0,9;0;302,1;224,8;30,6;0,9;0;256,2;90;10;367,5;330,8;132,3;36,8;14,7;6125;7361459,73;1821069,48;9182529,21;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4116109;10086;9823;Prefeitura Municipal de Moreira Sales;PM;95,4;1,1;3,5;0;10,6;0,1;0,4;0;11,2;519,6;5,9;19,1;0;544,6;519,6;2,4;19,1;0;541,1;90;10;530,4;477,4;95,5;53;21,2;8841;10236687,54;1467489,09;11704176,63;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4116208;7455;7392;Companhia de Saneamento do Paraná;SANEPAR;18,8;24,2;0;56,9;9,3;12;0;28,2;49,5;75,8;97,6;0;229,2;402,6;75,8;39;0;29,8;144,7;90;10;399,2;359,3;46,7;39,9;16;6653;2946459,45;742140,22;3688599,67;Acima de 80%;Tratamento secundário avançado;Não;Não;;
PR;4116307;3124;4002;Serviço Autônomo Municipal de Água e Esgoto de Munhoz de Melo;SAMAE;90,7;8,5;0,8;0;3,2;0,3;0;0;3,5;153;14,4;1,4;0;168,7;153;5,7;1,4;0;160,1;90;10;216,1;194,5;77,8;21,6;8,6;3602;5686352,98;824751,08;6511104,06;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
PR;4116406;3362;3539;Prefeitura Municipal de Nossa Senhora das Graças;PM;95,7;0,9;3,5;0;2,4;0;0,1;0;2,5;173,7;1,5;6,3;0;181,5;173,7;0,6;6,3;0;180,6;90;10;191,1;172;68,8;19,1;7,6;3185;4878978;729310,53;5608288,53;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
