,Código do Município,Município,Estado,Ano de Referência,Prestadores,AG001 - População total atendida com abastecimento de água,AG002 - Quantidade de ligações ativas de água,AG003 - Quantidade de economias ativas de água,AG005 - Extensão da rede de água,AG006 - Volume de água produzido,AG007 - Volume de água tratada em ETAs,AG011 - Volume de água faturado,FN006 - Arrecadação total,FN010 - Despesa com pessoal próprio,FN011 - Despesa com produtos químicos,FN013 - Despesa com energia elétrica,FN014 - Despesa com serviços de terceiros,FN015 - Despesas de Exploração (DEX),FN017 - Despesas totais com os serviços (DTS),FN020 - Despesa com água importada (bruta ou tratada),FN021 - Despesas fiscais ou tributárias computadas na DEX
4547,"420850,00",Ituporanga,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42085040] Prefeitura Municipal de Ituporanga - PMI,20469.0,6290.0,7294.0,122.3,1631.08,1631.08,1153.15,7215431.97,2422856.11,260415.26,735987.72,807172.59,5738403.26,7057924.74,0.0,730521.81
4548,"420860,00",Jaborá,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42086040] Secretaria Municipal Infra Estrutura - PMJ,2436.0,873.0,975.0,12.71,149.82,0.0,137.56,742619.66,421466.71,3299.7,108308.83,64597.67,724184.5,850707.28,0.0,74736.6
4549,"420870,00",Jacinto Machado,SC,"2019,00",[42087011] Prefeitura Municipal de Jacinto Machado - PMJM | [42087040] Prefeitura Municipal de Jacinto Machado - PMJM,9700.0,2578.0,2667.0,88.4,638.0,638.0,610.0,1447660.34,711846.99,72809.87,153902.97,274192.78,1212752.61,1212752.61,0.0,0.0
4550,"420880,00",Jaguaruna,SC,"2019,00",[42088011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE | [42088012] Águas de Jaguaruna - AJ | [42088013] Jaguaruna Saneamento SPE SA - JS | [42088040] Prefeitura Municipal de Jaguaruna - PMJ,20024.0,10768.0,11166.0,315.17,1294.05,1294.05,1598.23,6404349.07,1174310.79,115343.01,628358.38,939188.83,4759432.52,4961325.41,0.0,724111.88
4551,"420890,00",Jaraguá do Sul,SC,"2019,00",[42089011] Serviço Autônomo Municipal de Água e Esgoto de Jaraguá do Sul - SAMAE | [42089040] Serviço Autônomo Municipal de Água e Esgoto - SAMAE,170684.0,42158.0,65998.0,892.6,14103.0,14103.0,8916.69,71267074.58,18390359.59,4131814.89,6771797.7,15234972.24,51442193.38,59725688.52,0.0,713000.0
4552,"420895,00",Jardinópolis,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42089540] MUNICIPIO DE JARDINOPOLIS - MJ,1260.0,429.0,482.0,16.11,71.46,0.0,62.96,331723.43,172127.48,1720.38,113112.38,39715.05,441881.76,503988.94,0.0,32749.76
4553,"420900,00",Joaçaba,SC,"2019,00",[42090011] Serviço Intermunicipal de Água e Esgoto - SIMAE | [42090040] Prefeitura Municipal de Joaçaba - PMJ,29827.0,8114.0,12335.0,245.78,2718.91,2673.99,1938.0,12274418.67,4697053.1,213897.2,1437519.12,716549.59,8161664.27,9531057.21,0.0,134482.49
4554,"420910,00",Joinville,SC,"2019,00",[42091012] Companhia Águas de Joinville - CAJ | [42091040] Secretaria de Infraestrutura Urbana - SEINFRA,588840.0,154098.0,230054.0,2252.34,65131.0,65131.0,40335.17,238317169.54,49623873.73,6419568.37,17578936.04,39107025.67,146657337.21,187375782.18,0.0,27935434.39
4555,"420915,00",José Boiteux,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42091540] MUNICÍPIO DE JOSÉ BOITEUX - PMJB,2445.0,802.0,894.0,58.65,137.7,137.7,135.56,765063.5,318076.97,21895.83,35127.27,77366.22,593753.66,737978.46,0.0,78882.32
4556,"420917,00",Jupiá,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42091740] Prefeitura Municipal de Jupiá - PMJ,1487.0,511.0,553.0,18.44,61.53,0.0,73.11,383676.16,186956.51,4790.21,57342.39,43714.18,348606.89,418772.86,0.0,39015.23
4557,"420920,00",Lacerdópolis,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42092040] Secretaria de Transportes e Obras - STO,1639.0,530.0,637.0,13.84,131.39,0.0,88.78,467741.76,278483.48,7757.6,65336.61,53992.83,516273.55,609122.87,0.0,49224.74
4558,"420930,00",Lages,SC,"2019,00",[42093011] Secretaria Municipal de Águas e Saneamento - SEMASA | [42093040] Secretária Municipal de Aguas e Saneamento - SEMASA,154739.0,50193.0,60114.0,783.13,18838.02,18838.02,10468.72,57168957.82,681862.93,1051350.5,6424574.1,33083564.4,50978265.1,50978265.1,0.0,961498.7
4559,"420940,00",Laguna,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN,45814.0,14734.0,20466.0,173.93,3814.97,2485.84,2926.46,22123552.86,10016586.42,1056007.46,1767779.78,5098281.3,21813025.67,26822740.83,0.0,2368158.51
4560,"420945,00",Lajeado Grande,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42094540] Municipio de Lajeado Grande - PMLG,964.0,339.0,345.0,12.4,75.94,0.0,48.24,262683.9,39542.99,3003.65,50976.54,25987.05,192008.79,229249.77,0.0,25573.31
4561,"420950,00",Laurentino,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42095040] Município de Laurentino - PML,6254.0,2027.0,2297.0,23.62,0.0,0.0,337.08,1873023.66,653428.93,71207.15,218334.73,156599.37,1365974.75,1709841.09,0.0,186237.92
4562,"420960,00",Lauro Muller,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42096040] Prefeitura Municipal de lauro Müller - PMLM,9675.0,2946.0,3517.0,53.0,694.38,694.38,519.01,2735439.76,1306828.48,18513.82,46540.78,240179.72,2059410.29,2635807.72,0.0,286929.58
4563,"420970,00",Lebon Régis,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42097040] PREFEITURA MUNICIPAL DE LEBON RÉGIS - PMLR,8832.0,2607.0,2816.0,39.47,525.98,489.86,411.83,2330850.37,1238346.18,60374.07,256153.89,206789.02,2175073.17,2608202.2,0.0,233475.81
4564,"420980,00",Leoberto Leal,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42098040] PREFEITURA MUNICIPAL DE LEOBERTO LEAL - PMLL,997.0,372.0,415.0,7.56,67.5,67.5,58.4,324322.8,245244.0,3419.14,7498.56,46309.56,358629.0,427052.42,0.0,34554.49
4565,"420985,00",Lindóia do Sul,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42098540] Prefeitura Municipal de Lindóia do Sul - PMLS,2652.0,929.0,1039.0,19.14,168.14,86.72,148.85,817159.71,424218.41,8435.25,83643.21,84708.98,753421.25,895207.32,0.0,84781.95
4566,"420990,00",Lontras,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42099040] Secretaria da Agricultura e Meio Ambiente - SAMA,9781.0,2960.0,3518.0,97.1,0.0,0.0,512.02,2825210.91,756439.85,113172.87,501365.89,216945.21,2020370.67,2612277.53,0.0,259821.13
4567,"421000,00",Luiz Alves,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42100040] Prefeitura Municipal de Luiz Alves - PMLA,4455.0,1327.0,1530.0,53.48,299.82,299.03,240.63,1395541.35,1201920.63,19770.53,234197.22,138414.09,1847242.84,2122699.05,0.0,147226.85
4568,"421003,00",Luzerna,SC,"2019,00",[42090011] Serviço Intermunicipal de Água e Esgoto - SIMAE | [42100340] PREFEITURA MUNICIPAL DE LUZERNA - PML,5571.0,1859.0,2226.0,71.4,469.95,454.38,303.72,2812194.27,1076142.68,49006.03,329350.26,164168.81,1869920.37,2183662.23,0.0,30811.31
4569,"421005,00",Macieira,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42100540] Prefeitura Municipal de Macieira - PMM,732.0,244.0,273.0,6.47,35.13,0.0,37.76,205589.83,203990.23,631.93,45910.41,76014.32,471835.55,511804.68,0.0,21678.28
4570,"421010,00",Mafra,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42101040] Secretaria de Meio Ambiente e Desenvolvimento  Urbano - SMA,52502.0,15959.0,18169.0,307.8,4322.63,4322.04,2725.47,15085365.09,4443367.59,279614.31,1466247.23,1479854.95,9994114.51,12849680.68,0.0,1494844.86
4571,"421020,00",Major Gercino,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42102040] Prefeitura Municipal - PMMG,1022.0,372.0,398.0,11.66,85.62,85.62,59.14,322529.68,401364.77,3772.98,2567.81,41896.2,545943.22,611403.93,0.0,32606.13
4572,"421030,00",Major Vieira,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42103040] Secretaria Municipal de Viação e Obras Públicas - SMVOP,3262.0,1083.0,1164.0,17.39,215.46,215.46,164.46,903621.16,544570.06,16449.86,121407.11,88109.34,906744.8,1079085.54,0.0,93221.97
4573,"421040,00",Maracajá,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42104040] PREFEITURA MUNICIPAL MARACAJÁ - PMM,5101.0,1640.0,1784.0,13.41,0.0,0.0,275.48,1476822.22,556376.68,29400.11,14843.57,140739.64,969321.97,1285545.39,0.0,151498.52
4574,"421050,00",Maravilha,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42105040] Prefeitura Municipal de Maravilha - PMM,24774.0,6586.0,9448.0,124.12,1826.83,1826.83,1305.0,6997225.33,2077777.97,150405.23,735463.79,604011.93,4539949.86,5884341.14,0.0,696991.74
4575,"421055,00",Marema,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42105540] MUNICIPIO DE MAREMA - MM,976.0,341.0,390.0,8.39,60.37,0.0,55.27,301633.38,138446.3,1275.76,32487.46,34100.35,279881.34,331843.13,0.0,31678.04
4576,"421060,00",Massaranduba,SC,"2019,00",[42106011] Prefeitura Municipal de Massaranduba - PMM | [42106040] PREFEITURA MUNICIPAL DE MASSARANDUBA - PMM,8768.0,2455.0,2625.0,104.06,784.93,784.93,420.24,2096974.0,28400.0,100380.56,175423.37,1740976.62,2045181.55,2181482.55,0.0,1.0
4577,"421070,00",Matos Costa,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42107040] Prefeitura Municipal de Matos Costa - PMMC,1728.0,564.0,596.0,7.29,125.74,125.74,81.25,431829.97,230822.16,2546.59,72982.48,44706.88,419425.66,497147.86,0.0,43799.65
4578,"421080,00",Meleiro,SC,"2019,00",[42108011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE | [42108040] Prefeitura Municipal Meleiro - PMM,3657.0,1366.0,1573.0,40.0,280.0,265.0,190.0,866164.35,323789.2,78113.78,83190.04,146529.02,668338.13,676686.35,36716.09,0.0
4579,"421085,00",Mirim Doce,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42108540] Município de Mirim Doce - MD,1203.0,426.0,455.0,13.91,58.51,58.51,64.95,356733.86,306697.68,6584.45,1737.35,53066.65,481407.53,546010.08,0.0,36705.45
4580,"421090,00",Modelo,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42109011] Prefeitura Municipal de Modelo - PMM | [42109040] MUNICIPIO DE MODELO / DEPARTAMENTO  DE OBRAS E SERVIÇOS URBANOS - PMM,3142.0,1050.0,1220.0,29.4,187.47,0.0,169.77,911275.98,349379.31,14109.88,123776.96,97212.9,821935.53,1022326.76,0.0,94775.04
4581,"421100,00",Mondaí,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42110040] Prefeitura Municipal de Mondaí - PMM,7087.0,2240.0,2623.0,42.4,563.31,361.02,395.97,2223488.1,907216.34,26554.14,258316.74,167420.07,1677201.27,2079180.1,0.0,225684.75
4582,"421105,00",Monte Carlo,SC,"2019,00",[42110511] Prefeitura Municipal de Monte Carlo - PMMC | [42110540] Consorcio Intermunicipal Contestado - COINCO,7500.0,2445.0,2542.0,45.0,350.0,250.0,250.0,1039327.49,137007.7,45175.0,294961.33,2000.0,804159.27,804159.27,325015.24,0.0
4583,"421110,00",Monte Castelo,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42111040] Prefeitura Municipal de Monte Castelo - PMMC,5950.0,1797.0,1901.0,35.79,386.67,386.67,267.73,1408956.49,791985.44,24018.83,243171.41,137874.93,1474097.88,1757995.83,0.0,147911.47
4584,"421120,00",Morro da Fumaça,SC,"2019,00",[42112012] SERVIÇO AUTÔNOMO MUNICIPAL DE ÁGUA E ESGOTO - SAAE | [42112040] Prefeitura Municipal de Morro da Fumaça - PMMF,17796.0,4967.0,6041.0,138.8,1227.1,1227.1,1034.21,4688922.31,247804.63,113612.4,451558.68,1865862.63,2768353.87,3541062.09,0.0,0.0
4585,"421125,00",Morro Grande,SC,"2019,00",[42112511] Prefeitura Municipal de Morro Grande - PMMG | [42112540] Prefeitura Municipal de Morro Grande - PMMG,2585.0,950.0,950.0,40.0,500.0,5.0,500.0,307959.0,105445.0,55250.0,10325.0,65221.2,284521.63,325341.48,42595.0,5685.2
4586,"421130,00",Navegantes,SC,"2019,00",[42113011] Prefeitura Municipal de Navegantes - SESAN | [42113040] SECRETARIA MUNICIPAL DE SANEAMENTO BASICO - SESAN,81475.0,24695.0,34053.0,348.0,0.0,0.0,5293.36,23266290.05,1452005.09,66380.0,777339.81,5757803.3,20970400.45,23243806.21,12874407.11,2144.87
4587,"421140,00",Nova Erechim,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42114040] Secretaria de Obras e Infraestrutura - DMER,3853.0,1188.0,1456.0,17.72,258.82,258.82,206.08,1136637.76,660713.7,19814.14,332192.13,81702.22,1281196.86,1499815.02,0.0,112391.08
4588,"421145,00",Nova Itaberaba,SC,"2019,00",[42114511] Prefeitura Municipal de Nova Itaberaba - PMNI | [42114540] Município de Nova Itaberaba - PMNI,1613.0,697.0,697.0,32.25,74.67,67.39,69.39,173969.1,91062.55,8720.2,243734.88,37135.88,410705.46,410705.46,0.0,0.0
4589,"421150,00",Nova Trento,SC,"2019,00",[42115011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE | [42115040] Secretaria de Agricultura e Meio Ambiente - SMAMA,10896.0,3615.0,4016.0,132.0,820.0,820.0,785.34,1809976.53,560788.09,46487.5,112280.74,559500.66,1673340.54,1673340.54,0.0,0.0
4590,"421160,00",Nova Veneza,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42116040] Prefeitura Municipal de Nova Veneza - PMNV,11983.0,3713.0,4241.0,123.61,0.0,0.0,660.53,3778452.77,1257776.94,72020.59,178302.44,295567.35,2576554.06,3329007.1,0.0,399801.18
4591,"421165,00",Novo Horizonte,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42116540] T.S.O OBRAS E SERVIÇOS LTDA - T.S.O,1186.0,385.0,445.0,12.83,0.0,0.0,60.16,319986.75,202468.59,4407.2,80955.98,40655.57,376213.48,447477.74,0.0,33419.04
4592,"421170,00",Orleans,SC,"2019,00",[42117011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE | [42117040] SECRETARIA DE TRANSPORTES E OBRAS - STO,20550.0,6654.0,7581.0,176.1,1927.2,1712.2,1381.0,6688278.22,2683368.66,209147.38,834112.16,588125.16,4953242.51,5753243.35,0.0,60573.61
4593,"421175,00",Otacílio Costa,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42117540] Prefeitura Municipal de Otacílio Costa - PMOC,17788.0,5292.0,6209.0,61.55,1396.23,1396.23,970.24,6916098.45,3313724.63,73373.16,655203.72,716219.25,5827868.4,7480946.14,0.0,699714.82
4594,"421180,00",Ouro,SC,"2019,00",[42039011] Serviço Intermunicipal de Água e Esgoto - SIMAE | [42118040] Secretaria da Infraestrutura - INFRA,5562.0,1788.0,2044.0,51.58,23.43,0.0,274.27,1882042.75,651788.26,36232.37,270491.99,211904.16,1321231.52,1321231.52,0.0,17255.74
4595,"421185,00",Ouro Verde,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42118540] Prefeitura Municipal de Ouro Verde - PMOV,1120.0,377.0,425.0,9.43,87.81,0.0,64.71,367983.64,148578.63,1900.05,53349.81,38193.6,326857.66,389068.11,0.0,38236.18
4597,"421189,00",Painel,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42118940] SECRETARIA MUNICIPAL DE OBRAS - SMO,1204.0,362.0,404.0,5.96,62.51,57.26,58.82,329379.37,339961.35,789.65,39530.82,44552.85,507693.15,578614.68,0.0,34478.11
4598,"421190,00",Palhoça,SC,"2019,00",[42119011] Prefeitura Municipal de Palhoça - PMP | [42119040] SAMAE DE PALHOÇA - SAMAE,155724.0,50504.0,75290.0,715.0,904.0,604.0,11495.0,52654476.57,1862307.66,109800.0,675877.73,12087735.78,28242917.23,28242917.23,13507196.06,0.0
4599,"421200,00",Palma Sola,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42120040] Prefeitura Municipal de Palma Sola - PMPS,6118.0,1915.0,2068.0,51.19,394.31,394.31,299.45,1627726.02,632453.77,21061.12,259057.3,140669.54,1448730.98,1776963.65,0.0,166364.43
4600,"421205,00",Palmeira,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42120540] Prefeitura Municipal de Palmeira - PMP,1396.0,476.0,504.0,5.45,101.28,101.28,75.56,428261.39,398115.63,9245.1,62537.32,66111.64,640672.0,732655.65,0.0,44141.47
4601,"421210,00",Palmitos,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42121040] PREFEITURA MUNICIPAL DE PALMITOS - PMP,11020.0,3536.0,4325.0,68.18,0.0,0.0,610.63,3280198.44,1448737.1,61379.79,609788.62,331276.96,3034400.93,3702581.63,0.0,331412.25
4602,"421220,00",Papanduva,SC,"2019,00",[42122011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE,9800.0,3779.0,3829.0,85.0,725.32,662.32,583.4,2573949.03,750398.75,54610.25,565132.55,473042.18,1886096.05,2056638.86,0.0,42912.32
4603,"421223,00",Paraíso,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN,1720.0,603.0,679.0,8.99,113.79,113.79,96.15,529059.71,517516.82,8402.56,88949.96,71743.5,778360.15,865691.56,0.0,54422.75
4604,"421225,00",Passo de Torres,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42122540] Prefeitura Municipal de Passo de Torres - PMPT,7286.0,2345.0,2582.0,24.68,450.6,450.6,382.8,2138005.57,1010456.35,164964.85,121523.6,218247.72,1961925.02,2402444.91,0.0,220034.51
4605,"421227,00",Passos Maia,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42122740] Prefeitura Municipal de Passos Maia - PM,1735.0,532.0,640.0,9.68,105.21,0.0,93.83,534196.34,185464.51,3383.78,96456.98,50850.91,436313.57,524298.13,0.0,55402.26
4606,"421230,00",Paulo Lopes,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42123040] Prefeitura Municipal de Paulo Lopes - PMPL,5209.0,1648.0,1855.0,42.67,363.2,184.38,265.15,1443061.05,915291.78,20790.41,126809.77,165533.76,1503552.22,1774392.91,0.0,154456.83
4607,"421240,00",Pedras Grandes,SC,"2019,00",[42124011] Prefeitura Municipal de Pedras Grandes - PMPG,1500.0,505.0,595.0,10.0,259.2,129.6,205.0,188138.69,98000.0,31070.59,12431.13,47624.0,191125.72,250196.07,0.0,1000.0
4608,"421250,00",Penha,SC,"2019,00",[42125012] Águas de Penha - AP | [42125040] Prefeitura Municipal de Penha - PMP,29181.0,14057.0,16440.0,160.0,434.99,0.0,2617.03,13955494.11,1076588.36,5360.61,216446.51,1635697.26,8252891.48,10061524.84,3425777.86,171401.07
4609,"421260,00",Peritiba,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42126040] Grupo de trabalho Municipal (Prefeitura Municipal de Peritiba) - GTM,2017.0,763.0,830.0,11.34,120.33,120.33,117.66,635830.59,464088.03,16652.11,78943.56,70271.57,748660.13,890498.3,0.0,64110.72
4610,"421265,00",Pescaria Brava,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN,2621.0,1011.0,1030.0,2.77,28.38,0.0,142.52,704620.89,554630.35,51.19,12050.83,145947.27,1248354.3,1349880.66,0.0,74917.48
4611,"421270,00",Petrolândia,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42127040] Fundo Municipal da Agricultura - FMA,2364.0,815.0,901.0,28.78,239.55,239.55,132.96,743715.26,480280.05,28697.73,78333.38,61205.39,778309.58,912317.17,0.0,77884.36
4612,"421290,00",Pinhalzinho,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42129040] SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE - SMAMA,18755.0,4764.0,6773.0,98.81,1303.45,1303.45,973.37,5324629.08,1824422.17,101964.48,875831.16,420939.89,4852189.86,6091307.81,0.0,534991.33
4613,"421300,00",Pinheiro Preto,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42130011] Prefeitura Municipal de Pinheiro Preto - PMPP | [42130040] Prefeitura Municipal de Pinheiro Preto - PMPP,2671.0,816.0,884.0,19.18,181.69,0.0,143.41,846654.99,542309.9,4052.68,104389.86,72915.8,882437.52,1039194.53,0.0,84282.34
4614,"421310,00",Piratuba,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42131040] Prefeitura Municipal de Piratuba - PM,3819.0,1208.0,2336.0,35.68,0.0,0.0,329.81,1773315.33,829693.26,48935.16,226710.36,104200.61,1481853.47,1852679.72,0.0,178490.58
4615,"421315,00",Planalto Alegre,SC,"2019,00",[42131511] Prefeitura Municipal de Planalto Alegre - PMPA | [42131540] Prefeitura Municipal de Planalto Alegre - PMPA,2000.0,650.0,650.0,25.0,105.3,105.3,100.0,120000.0,84000.0,10000.0,250000.0,25000.0,369000.0,369000.0,0.0,0.0
4616,"421320,00",Pomerode,SC,"2019,00",[42132011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE | [42132040] Serviço Autônomo Municipal de Água e Esgoto - SAMAE,28213.0,8881.0,9371.0,258.0,2535.0,2484.0,1860.0,7560263.05,3594167.28,200094.26,702068.13,866879.67,6906255.62,6906255.62,0.0,112047.78
4617,"421330,00",Ponte Alta,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42133040] PREFEITURA MUNICIPAL DE PONTE ALTA - PMPA,4186.0,1314.0,1412.0,29.13,273.55,273.55,213.01,1184304.24,1241457.42,29014.26,203734.39,150936.01,1850033.15,2088355.89,0.0,119234.53
4618,"421335,00",Ponte Alta do Norte,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42133540] Secretaria de Obras Viação e Urbanismo - SOVU,3159.0,992.0,1030.0,27.86,281.55,0.0,153.12,844220.05,286258.95,9502.99,128071.1,79406.6,621613.61,763531.51,0.0,86674.26
4619,"421340,00",Ponte Serrada,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42134011] Prefeitura Municipal de Ponte Serrada - PMPS | [42134040] Prefeitura Municipal de Ponte Serrada - Prefeitura,8202.0,2513.0,2955.0,64.26,656.89,643.62,420.43,2308497.45,1144078.26,31958.53,337388.04,244016.85,2183086.08,2628451.67,0.0,232061.49
4620,"421350,00",Porto Belo,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42135040] Prefeitura Municipal de Porto Belo - FAMAP,20731.0,8445.0,11982.0,143.81,2179.38,2179.38,1867.86,11131248.74,3155630.26,618461.74,1061678.26,1226640.96,8716381.43,10891866.52,0.0,1086155.57
4621,"421360,00",Porto União,SC,"2019,00",[41069000] Companhia de Saneamento do Paraná - SANEPAR | [42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42136040] Secretaria de Desenvolvimento Econômico Sustentável e Meio Ambiente - SDESMA,31001.0,9667.0,10947.0,148.46,53.87,0.0,1503.61,10163346.17,1055956.69,684.43,284370.04,919982.85,3150499.02,7751388.0,0.0,748311.02
4622,"421370,00",Pouso Redondo,SC,"2019,00","[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42137040] Secretaria de Transporte, Obras e Serviços Gerais - SC",10246.0,2888.0,3642.0,44.03,957.8,957.8,536.85,3003414.48,1177193.55,94075.48,121657.7,242769.6,2148046.6,2699476.25,0.0,305270.89
4623,"421380,00",Praia Grande,SC,"2019,00",[42138011] SAMAE - Água dos Canyons - SAMAE | [42138040] PREFEITURA MUNICIPAL DE PRAIA GRANDE - PMPG,4605.0,2285.0,2503.0,42.1,483.33,483.33,393.89,2699081.23,479184.02,147975.25,198855.82,743298.66,2049591.85,2049591.85,0.0,44804.67
4624,"421390,00",Presidente Castello Branco,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42139040] Prefeitura Municipal de Presidente Castello Branco - PMPCB,756.0,293.0,319.0,8.1,40.67,0.0,45.44,236486.83,130459.2,3973.14,14705.79,34172.6,314602.42,376020.18,0.0,24870.1
4625,"421400,00",Presidente Getúlio,SC,"2019,00",[42140011] Serviço de Abastecimento de Água e Tratamento de Esgotos - SAATE | [42140040] Serviço de Abastecimento de Água e Tratamento de Esgoto - SAATE,14150.0,4904.0,5696.0,120.0,1198.36,1198.36,930.38,5097408.62,1381265.3,116220.15,603580.43,1976333.87,4077399.75,5153711.02,0.0,0.0
4626,"421410,00",Presidente Nereu,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42141040] Prefeitura Municipal - PN,924.0,358.0,385.0,12.23,60.45,60.45,54.55,297642.81,272350.43,3777.84,1987.08,38677.54,395412.86,452328.01,0.0,30795.23
4627,"421415,00",Princesa,SC,"2019,00",[42141511] Prefeitura Municipal de Princesa - PMP | [42141540] MUNICÍPIO DE PRINCESA - SC,1395.0,497.0,563.0,30.21,156.16,0.0,75.41,349559.04,78976.57,10797.6,174361.99,43156.85,386539.22,556058.97,0.0,0.0
4628,"421420,00",Quilombo,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42142040] Prefeitura Municipal de Quilombo - PM,7343.0,2263.0,2670.0,35.64,627.5,523.4,358.19,1853599.21,1086648.63,46165.84,684101.74,219201.53,2790331.12,3134646.08,0.0,187670.01
4629,"421430,00",Rancho Queimado,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42143040] Prefeitura Municipal de Rancho Queimado - PMRQ,1475.0,519.0,620.0,18.25,83.63,10.58,86.93,731344.14,296167.88,5661.11,80370.5,309449.88,834028.73,1007897.24,0.0,79407.57
4630,"421440,00",Rio das Antas,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42144040] FUNDO MUNICIPAL DE SANEAMENTO - FMASB,3533.0,1116.0,1242.0,32.93,285.44,217.49,180.4,989540.01,934639.87,20723.68,122911.71,99004.42,1380480.66,1558819.59,0.0,100357.97
